"","Water","TAXON","SIASAM","d13C","d15N","C.N","RWT","d13C_pel","d15N_pel","d13C_lit","d15N_lit","length","length_mean","length_sd","Water2","d13C_norm","p_lit","adjp_lit","p_litnorm","pl_n","mean.pl","sd.pl","mean.adjpl","sd.adjpl","tp_2","mean.tp2","sd.tp2"
"473","Stormy","WALL",1650,-25.56,12.04,3.24,NA,-27.657,4.705,-23.295,3.285,344,335.021978021978,189.120357658279,"Reference",-25.6724,0.454974782209996,0.454974782209996,0.454974782209996,0.573845027017316,0.356195111628399,0.0978423851931472,0.356195111628399,0.0978423851931472,4.39701762893076,3.97441108498172,0.612244693196311
"474","Stormy","WALL",1652,-25.91,12.14,3.2,NA,-27.657,4.705,-23.295,3.285,471,335.021978021978,189.120357658279,"Reference",-26.062,0.365657955066483,0.365657955066483,0.365657955066483,0.520003869487707,0.356195111628399,0.0978423851931472,0.356195111628399,0.0978423851931472,4.40394279255075,3.97441108498172,0.612244693196311
"475","Stormy","WALL",1653,-25.58,12.35,3.2,NA,-27.657,4.705,-23.295,3.285,485,335.021978021978,189.120357658279,"Reference",-25.732,0.441311325080239,0.441311325080239,0.441311325080239,0.565608546039994,0.356195111628399,0.0978423851931472,0.356195111628399,0.0978423851931472,4.48475415746376,3.97441108498172,0.612244693196311
"476","Stormy","WALL",1654,-25.79,12.39,3.19,NA,-27.657,4.705,-23.295,3.285,512,335.021978021978,189.120357658279,"Reference",-25.9519,0.390898670334709,0.390898670334709,0.390898670334709,0.535219247937425,0.356195111628399,0.0978423851931472,0.356195111628399,0.0978423851931472,4.48382686237387,3.97441108498172,0.612244693196311
"477","Stormy","WALL",1651,-25.67,11.8,3.19,NA,-27.657,4.705,-23.295,3.285,390,335.021978021978,189.120357658279,"Reference",-25.8319,0.418408986703347,0.418408986703347,0.418408986703347,0.551802766683711,0.356195111628399,0.0978423851931472,0.356195111628399,0.0978423851931472,4.31722350843849,3.97441108498172,0.612244693196311
"478","Stormy","WALL",1656,-25.96,12.06,3.25,NA,-27.657,4.705,-23.295,3.285,580,335.021978021978,189.120357658279,"Reference",-26.0625,0.365543328748281,0.365543328748281,0.365543328748281,0.519934771492931,0.356195111628399,0.0978423851931472,0.356195111628399,0.0978423851931472,4.38038452221175,3.97441108498172,0.612244693196311
"479","Stormy","WALL",1648,-25.71,10.16,3.11,NA,-27.657,4.705,-23.295,3.285,234,335.021978021978,189.120357658279,"Reference",-25.9511,0.391082072443833,0.391082072443833,0.391082072443833,0.535329804729067,0.356195111628399,0.0978423851931472,0.356195111628399,0.0978423851931472,3.82799068315155,3.97441108498172,0.612244693196311
"480","Stormy","WALL",1918,-26.84,7.46,3.35,2.2,-27.657,4.705,-23.295,3.285,89.4285714285714,335.021978021978,189.120357658279,"Reference",-26.8435,0.186497019715727,0.186497019715727,0.186497019715727,0.41200370365252,0.356195111628399,0.0978423851931472,0.356195111628399,0.0978423851931472,2.98236625270193,3.97441108498172,0.612244693196311
"481","Stormy","WALL",1655,-26.13,13.04,3.26,NA,-27.657,4.705,-23.295,3.285,599,335.021978021978,189.120357658279,"Reference",-26.2226,0.328839981659789,0.328839981659789,0.328839981659789,0.497809593565595,0.356195111628399,0.0978423851931472,0.356195111628399,0.0978423851931472,4.6593793008421,3.97441108498172,0.612244693196311
"482","Stormy","WALL",1647,-25.47,9.82,3.11,NA,-27.657,4.705,-23.295,3.285,206,335.021978021978,189.120357658279,"Reference",-25.7111,0.44610270518111,0.44610270518111,0.44610270518111,0.568496842221639,0.356195111628399,0.0978423851931472,0.356195111628399,0.0978423851931472,3.74184279881021,3.97441108498172,0.612244693196311
"483","Stormy","WALL",1916,-26.86,7.74,3.45,1.4,-27.657,4.705,-23.295,3.285,78.4285714285714,335.021978021978,189.120357658279,"Reference",-26.7645,0.204607977991747,0.204607977991747,0.204607977991747,0.422921186827159,0.356195111628399,0.0978423851931472,0.356195111628399,0.0978423851931472,3.06927884861605,3.97441108498172,0.612244693196311
"484","Stormy","WALL",1917,-26.83,7.45,3.4,0.9,-27.657,4.705,-23.295,3.285,71.4285714285714,335.021978021978,189.120357658279,"Reference",-26.784,0.200137551581844,0.200137551581844,0.200137551581844,0.420226365030887,0.356195111628399,0.0978423851931472,0.356195111628399,0.0978423851931472,2.98285924657172,3.97441108498172,0.612244693196311
"485","Stormy","WS",1635,-27.09,7.72,3.2,NA,-27.657,4.705,-23.295,3.285,320,410,127.279220613579,"Reference",-27.242,0.0951398441082071,0.0951398441082071,0.0951398441082071,0.356932601815895,0.275149014213663,0.254571409714662,0.275149014213663,0.254571409714662,3.03583655722899,3.38409723876284,0.492514979066461
"486","Stormy","WS",1636,-25.48,9.78,3.16,NA,-27.657,4.705,-23.295,3.285,500,410,127.279220613579,"Reference",-25.6716,0.455158184319119,0.455158184319119,0.455158184319119,0.573955583808958,0.275149014213663,0.254571409714662,0.275149014213663,0.254571409714662,3.73235792029668,3.38409723876284,0.492514979066461
"487","Stormy","YPERCH",1965,-27.84,8.85,3.33,3.2,-27.657,4.705,-23.295,3.285,72.76,112.676666666667,52.1055891842941,"Reference",-27.8633,-0.047294818890417,0,-0.047294818890417,0.271071433507,0.134987773192725,0.284095568832232,0.15185312547761,0.272014850574906,3.3323298339941,3.60812366156507,0.452734573925357
"488","Stormy","YPERCH",1969,-27.49,10.06,3.34,7.4,-27.657,4.705,-23.295,3.285,96.76,112.676666666667,52.1055891842941,"Reference",-27.5034,0.0352132049518572,0.0352132049518572,0.0352132049518572,0.320808170146903,0.134987773192725,0.284095568832232,0.15185312547761,0.272014850574906,3.70898458870841,3.60812366156507,0.452734573925357
"489","Stormy","YPERCH",1966,-27.7,8.21,3.32,3.5,-27.657,4.705,-23.295,3.285,77.76,112.676666666667,52.1055891842941,"Reference",-27.7332,-0.0174690508940853,0,-0.0174690508940853,0.289050731747765,0.134987773192725,0.284095568832232,0.15185312547761,0.272014850574906,3.15160354090642,3.60812366156507,0.452734573925357
"490","Stormy","YPERCH",1967,-27.34,8.85,3.41,4.4,-27.657,4.705,-23.295,3.285,80.76,112.676666666667,52.1055891842941,"Reference",-27.2841,0.0854883081155437,0.0854883081155437,0.0854883081155437,0.35111455065574,0.134987773192725,0.284095568832232,0.15185312547761,0.272014850574906,3.36575960645034,3.60812366156507,0.452734573925357
"491","Stormy","YPERCH",1968,-28.15,7.59,3.35,5.5,-27.657,4.705,-23.295,3.285,85.76,112.676666666667,52.1055891842941,"Reference",-28.1535,-0.11382393397524,0,-0.11382393397524,0.230966957338898,0.134987773192725,0.284095568832232,0.15185312547761,0.272014850574906,2.94499208218272,3.60812366156507,0.452734573925357
"492","Stormy","YPERCH",1973,-27.46,10.39,3.38,27.5,-27.657,4.705,-23.295,3.285,132.76,112.676666666667,52.1055891842941,"Reference",-27.4338,0.0511691884456668,0.0511691884456668,0.0511691884456668,0.330426611019748,0.134987773192725,0.284095568832232,0.15185312547761,0.272014850574906,3.81006052577884,3.60812366156507,0.452734573925357
"493","Stormy","YPERCH",1970,-27.8,10.21,3.42,12,-27.657,4.705,-23.295,3.285,103.76,112.676666666667,52.1055891842941,"Reference",-27.7342,-0.0176983035304909,0,-0.0176983035304909,0.288912535758212,0.134987773192725,0.284095568832232,0.15185312547761,0.272014850574906,3.73978111787549,3.60812366156507,0.452734573925357
"494","Stormy","YPERCH",1971,-27.69,10.25,3.36,15,-27.657,4.705,-23.295,3.285,114.76,112.676666666667,52.1055891842941,"Reference",-27.6836,-0.00609812012838193,0,-0.00609812012838193,0.295905252829563,0.134987773192725,0.284095568832232,0.15185312547761,0.272014850574906,3.75446631147588,3.60812366156507,0.452734573925357
"495","Stormy","YPERCH",1972,-27.38,11.11,3.3,19.3,-27.657,4.705,-23.295,3.285,122.76,112.676666666667,52.1055891842941,"Reference",-27.433,0.0513525905547914,0.0513525905547914,0.0513525905547914,0.33053716781139,0.134987773192725,0.284095568832232,0.15185312547761,0.272014850574906,4.02187140538005,3.60812366156507,0.452734573925357
"496","Stormy","YPERCH",1964,-27.68,7.47,4.05,0.3,-27.657,4.705,-23.295,3.285,41.76,112.676666666667,52.1055891842941,"Reference",-26.9905,0.152796882164145,0.152796882164145,0.152796882164145,0.39168889318832,0.134987773192725,0.284095568832232,0.15185312547761,0.272014850574906,2.97682300833159,3.60812366156507,0.452734573925357
"497","Stormy","YPERCH",1974,-24.09,11.25,3.21,113.4,-27.657,4.705,-23.295,3.285,210.76,112.676666666667,52.1055891842941,"Reference",-24.2321,0.785167354424576,0.785167354424576,0.785167354424576,0.772888710769614,0.134987773192725,0.284095568832232,0.15185312547761,0.272014850574906,4.24779469685084,3.60812366156507,0.452734573925357
"498","Stormy","YPERCH",1975,-24.77,11.34,3.35,114.4,-27.657,4.705,-23.295,3.285,211.76,112.676666666667,52.1055891842941,"Reference",-24.7735,0.661049977074737,0.661049977074737,0.661049977074737,0.698069402025954,0.134987773192725,0.284095568832232,0.15185312547761,0.272014850574906,4.24301722084613,3.60812366156507,0.452734573925357
"499","Turtleshell","BNMIN",25465,-22.56,6.92,3.33,3.27,-29.693,2.361,-17.73,-0.35,73,70.3333333333333,9.29157324317757,"Reference",-22.5833,0.594307447964557,0.594307447964557,0.594307447964557,0.821320654105937,0.577508428766474,0.107140465659333,0.577508428766474,0.107140465659333,3.99576479214153,3.77858247074158,0.334614531775682
"500","Turtleshell","BNMIN",25463,-24.26,5.25,3.46,1.63,-29.693,2.361,-17.73,-0.35,60,70.3333333333333,9.29157324317757,"Reference",-24.1546,0.46296079578701,0.46296079578701,0.46296079578701,0.681674369001066,0.577508428766474,0.107140465659333,0.577508428766474,0.107140465659333,3.39324094540056,3.77858247074158,0.334614531775682
"501","Turtleshell","BNMIN",25464,-21.75,6.52,3.49,3.25,-29.693,2.361,-17.73,-0.35,78,70.3333333333333,9.29157324317757,"Reference",-21.6149,0.675257042547856,0.675257042547856,0.675257042547856,0.907385353714895,0.577508428766474,0.107140465659333,0.577508428766474,0.107140465659333,3.94674167468267,3.77858247074158,0.334614531775682
"502","Turtleshell","LT",25160,-31.82,8.16,3.49,800,-29.693,2.361,-17.73,-0.35,440,393.454545454545,138.665326333849,"Reference",-31.6849,-0.166505057259885,0,-0.166505057259885,0.0124333451830786,-0.0383082686769055,0.132863546758578,0.0313740092558114,0.0935456126287212,3.71550199964451,4.01027537754429,0.262317973883688
"503","Turtleshell","LT",25161,-29.99,9.89,3.23,69,-29.693,2.361,-17.73,-0.35,215,393.454545454545,138.665326333849,"Reference",-30.1123,-0.0350497366881217,0,-0.0350497366881217,0.152195165303946,-0.0383082686769055,0.132863546758578,0.0313740092558114,0.0935456126287212,4.33576502739382,4.01027537754429,0.262317973883688
"504","Turtleshell","LT",25162,-25.89,9.43,3.28,1983,-29.693,2.361,-17.73,-0.35,619,393.454545454545,138.665326333849,"Reference",-25.9628,0.3118114185405,0.3118114185405,0.3118114185405,0.520974049057945,-0.0383082686769055,0.132863546758578,0.0313740092558114,0.0935456126287212,4.49451783735179,4.01027537754429,0.262317973883688
"505","Turtleshell","LT",25163,-30.46,8.37,3.36,428,-29.693,2.361,-17.73,-0.35,470,393.454545454545,138.665326333849,"Reference",-30.4536,-0.0635793697233139,0,-0.0635793697233139,0.121862779950231,-0.0383082686769055,0.132863546758578,0.0313740092558114,0.0935456126287212,3.86452058718973,4.01027537754429,0.262317973883688
"506","Turtleshell","LT",25164,-30.42,8.66,3.54,812,-29.693,2.361,-17.73,-0.35,444,393.454545454545,138.665326333849,"Reference",-30.2354,-0.045339797709605,0,-0.045339797709605,0.141254888019907,-0.0383082686769055,0.132863546758578,0.0313740092558114,0.0935456126287212,3.96527705924176,4.01027537754429,0.262317973883688
"507","Turtleshell","LT",25165,-30.33,8.38,3.76,744,-29.693,2.361,-17.73,-0.35,436,393.454545454545,138.665326333849,"Reference",-29.9276,-0.0196104656022737,0,-0.0196104656022737,0.168610024884465,-0.0383082686769055,0.132863546758578,0.0313740092558114,0.0935456126287212,3.90473581690053,4.01027537754429,0.262317973883688
"508","Turtleshell","LT",25166,-31.09,9.64,3.31,287,-29.693,2.361,-17.73,-0.35,322,393.454545454545,138.665326333849,"Reference",-31.1331,-0.12037950346903,0,-0.12037950346903,0.06147351581941,-0.0383082686769055,0.132863546758578,0.0313740092558114,0.0935456126287212,4.18989844158424,4.01027537754429,0.262317973883688
"509","Turtleshell","LT",25167,-30.89,8.37,3.25,678,-29.693,2.361,-17.73,-0.35,417,393.454545454545,138.665326333849,"Reference",-30.9925,-0.108626598679261,0,-0.108626598679261,0.0739690721649485,-0.0383082686769055,0.132863546758578,0.0313740092558114,0.0935456126287212,3.82633239842329,4.01027537754429,0.262317973883688
"510","Turtleshell","LT",25168,-29.4,9.24,3.46,639,-29.693,2.361,-17.73,-0.35,404,393.454545454545,138.665326333849,"Reference",-29.2946,0.0333026832734263,0.0333026832734263,0.0333026832734263,0.224866690366157,-0.0383082686769055,0.132863546758578,0.0313740092558114,0.0935456126287212,4.20253341105372,4.01027537754429,0.262317973883688
"511","Turtleshell","LT",25169,-29.94,8.56,3.25,841,-29.693,2.361,-17.73,-0.35,462,393.454545454545,138.665326333849,"Reference",-30.0425,-0.0292150798294744,0,-0.0292150798294744,0.158398506932101,-0.0383082686769055,0.132863546758578,0.0313740092558114,0.0935456126287212,3.94953480949792,4.01027537754429,0.262317973883688
"512","Turtleshell","LT",25462,-31.95,8.02,3.48,6.72,-29.693,2.361,-17.73,-0.35,99,393.454545454545,138.665326333849,"Reference",-31.8248,-0.178199448298922,0,-0.178199448298922,0,-0.0383082686769055,0.132863546758578,0.0313740092558114,0.0935456126287212,3.66441176470588,4.01027537754429,0.262317973883688
"513","Turtleshell","PSEED",25473,-25.37,5.25,3.35,1.78,-29.693,2.361,-17.73,-0.35,49,87.2857142857143,39.6934683363829,"Reference",-25.3735,0.36107163754911,0.36107163754911,0.36107163754911,0.573346960540348,0.506423376840496,0.172636007493013,0.506423376840496,0.172636007493013,3.30686576765438,3.58638829100784,0.259206382036888
"514","Turtleshell","PSEED",25478,-24.53,6.31,3.26,14.64,-29.693,2.361,-17.73,-0.35,97,87.2857142857143,39.6934683363829,"Reference",-24.6226,0.42384017386943,0.42384017386943,0.42384017386943,0.64008176324209,0.506423376840496,0.172636007493013,0.506423376840496,0.172636007493013,3.6718416647498,3.58638829100784,0.259206382036888
"515","Turtleshell","PSEED",25479,-20.5,6.38,3.28,103.68,-29.693,2.361,-17.73,-0.35,171,87.2857142857143,39.6934683363829,"Reference",-20.5728,0.762367299172448,0.762367299172448,0.762367299172448,1,0.506423376840496,0.172636007493013,0.506423376840496,0.172636007493013,3.97941176470588,3.58638829100784,0.259206382036888
"516","Turtleshell","PSEED",25475,-20.75,5.95,3.27,6.35,-29.693,2.361,-17.73,-0.35,75,87.2857142857143,39.6934683363829,"Reference",-20.8327,0.740641979436596,0.740641979436596,0.740641979436596,0.976901884109492,0.506423376840496,0.172636007493013,0.506423376840496,0.172636007493013,3.83452382582966,3.58638829100784,0.259206382036888
"517","Turtleshell","PSEED",25476,-23.95,4.93,3.47,6.74,-29.693,2.361,-17.73,-0.35,78,87.2857142857143,39.6934683363829,"Reference",-23.8347,0.48970157987127,0.48970157987127,0.48970157987127,0.71010487024529,0.506423376840496,0.172636007493013,0.506423376840496,0.172636007493013,3.32179244212794,3.58638829100784,0.259206382036888
"518","Turtleshell","PSEED",25477,-24.95,6.1,3.28,7.03,-29.693,2.361,-17.73,-0.35,77,87.2857142857143,39.6934683363829,"Reference",-25.0228,0.390387026665552,0.390387026665552,0.390387026665552,0.604514752932812,0.506423376840496,0.172636007493013,0.506423376840496,0.172636007493013,3.58171749858849,3.58638829100784,0.259206382036888
"519","Turtleshell","PSEED",25474,-25.18,5.55,3.35,3.65,-29.693,2.361,-17.73,-0.35,64,87.2857142857143,39.6934683363829,"Reference",-25.1835,0.376953941319067,0.376953941319067,0.376953941319067,0.590232847493779,0.506423376840496,0.172636007493013,0.506423376840496,0.172636007493013,3.40856507339872,3.58638829100784,0.259206382036888
"520","Turtleshell","RBASS",25480,-24.07,5.41,3.43,1.73,-29.693,2.361,-17.73,-0.35,47,103.333333333333,44.8315365191365,"Reference",-23.9943,0.476360444704506,0.476360444704506,0.476360444704506,0.695920725204408,0.307489760093622,0.100049248586372,0.307489760093622,0.100049248586372,3.45165914294975,3.68833320052159,0.317566080956483
"521","Turtleshell","RBASS",25481,-26.77,6,3.44,4.63,-29.693,2.361,-17.73,-0.35,64,103.333333333333,44.8315365191365,"Reference",-26.6844,0.251492100643651,0.251492100643651,0.251492100643651,0.456843227870601,0.307489760093622,0.100049248586372,0.307489760093622,0.100049248586372,3.43455940904624,3.68833320052159,0.317566080956483
"522","Turtleshell","RBASS",25482,-27.01,5.3,3.41,9.21,-29.693,2.361,-17.73,-0.35,81,103.333333333333,44.8315365191365,"Reference",-26.9541,0.228947588397559,0.228947588397559,0.228947588397559,0.432874155705652,0.307489760093622,0.100049248586372,0.307489760093622,0.100049248586372,3.20956524591707,3.68833320052159,0.317566080956483
"523","Turtleshell","RBASS",25483,-25.51,7.85,3.25,41.51,-29.693,2.361,-17.73,-0.35,132,103.333333333333,44.8315365191365,"Reference",-25.6125,0.341093371227953,0.341093371227953,0.341093371227953,0.552106292214717,0.307489760093622,0.100049248586372,0.307489760093622,0.100049248586372,4.05463534064532,3.68833320052159,0.317566080956483
"524","Turtleshell","RBASS",25484,-26.51,7.51,3.21,50.39,-29.693,2.361,-17.73,-0.35,145,103.333333333333,44.8315365191365,"Reference",-26.6521,0.254192092284544,0.254192092284544,0.254192092284544,0.459713828652684,0.307489760093622,0.100049248586372,0.307489760093622,0.100049248586372,3.8809659380816,3.68833320052159,0.317566080956483
"525","Turtleshell","RBASS",25485,-27.09,7.7,3.2,57.15,-29.693,2.361,-17.73,-0.35,151,103.333333333333,44.8315365191365,"Reference",-27.242,0.20488171863245,0.20488171863245,0.20488171863245,0.407287593316744,0.307489760093622,0.100049248586372,0.307489760093622,0.100049248586372,3.89504607808285,3.68833320052159,0.317566080956483
"526","Turtleshell","RBASS",25486,-24.82,7.14,3.21,81.67,-29.693,2.361,-17.73,-0.35,NA,103.333333333333,44.8315365191365,"Reference",-24.9621,0.395461004764691,0.395461004764691,0.395461004764691,0.609909349448987,0.307489760093622,0.100049248586372,0.307489760093622,0.100049248586372,3.8919012489283,3.68833320052159,0.317566080956483
"527","Turtleshell","SMB",25170,-24.44,9.07,3.18,1010,-29.693,2.361,-17.73,-0.35,418,182.909090909091,116.613425080867,"Reference",-24.6118,0.424742957452144,0.424742957452144,0.424742957452144,0.641041592605759,0.351929053977035,0.101367380599667,0.351929053977035,0.101367380599667,4.4843716933983,4.00767141385204,0.302031340166576
"528","Turtleshell","SMB",25171,-25.81,7.62,3.36,49,-29.693,2.361,-17.73,-0.35,154,182.909090909091,116.613425080867,"Reference",-25.8036,0.325119117278275,0.325119117278275,0.325119117278275,0.535122644863136,0.351929053977035,0.101367380599667,0.351929053977035,0.101367380599667,3.97344632065411,4.00767141385204,0.302031340166576
"529","Turtleshell","SMB",25172,-25.68,7.81,3.3,26,-29.693,2.361,-17.73,-0.35,130,182.909090909091,116.613425080867,"Reference",-25.733,0.331020646994901,0.331020646994901,0.331020646994901,0.541397084962673,0.351929053977035,0.101367380599667,0.351929053977035,0.101367380599667,4.03433161686288,4.00767141385204,0.302031340166576
"530","Turtleshell","SMB",25174,-26.96,7.69,3.27,90,-29.693,2.361,-17.73,-0.35,194,182.909090909091,116.613425080867,"Reference",-27.0427,0.22154141937641,0.22154141937641,0.22154141937641,0.425,0.351929053977035,0.101367380599667,0.351929053977035,0.101367380599667,3.90622794117647,4.00767141385204,0.302031340166576
"531","Turtleshell","SMB",25175,-23.62,8.49,3.18,469,-29.693,2.361,-17.73,-0.35,335,182.909090909091,116.613425080867,"Reference",-23.7918,0.493287636880381,0.493287636880381,0.493287636880381,0.713917525773196,0.351929053977035,0.101367380599667,0.351929053977035,0.101367380599667,4.37189129775622,4.00767141385204,0.302031340166576
"532","Turtleshell","SMB",25176,-25.66,8.46,3.22,282,-29.693,2.361,-17.73,-0.35,279,182.909090909091,116.613425080867,"Reference",-25.7922,0.326072055504472,0.326072055504472,0.326072055504472,0.536135798080341,0.351929053977035,0.101367380599667,0.351929053977035,0.101367380599667,4.22131298488112,4.00767141385204,0.302031340166576
"533","Turtleshell","SMB",25173,-27.5,7.44,3.27,65,-29.693,2.361,-17.73,-0.35,170,182.909090909091,116.613425080867,"Reference",-27.5827,0.176402240240742,0.176402240240742,0.176402240240742,0.377008531816566,0.351929053977035,0.101367380599667,0.351929053977035,0.101367380599667,3.79443239110433,4.00767141385204,0.302031340166576
"534","Turtleshell","SMB",25489,-26.32,7.86,3.3,14.34,-29.693,2.361,-17.73,-0.35,104,182.909090909091,116.613425080867,"Reference",-26.373,0.277522360611886,0.277522360611886,0.277522360611886,0.484518307856381,0.351929053977035,0.101367380599667,0.351929053977035,0.101367380599667,4.0036850389996,4.00767141385204,0.302031340166576
"535","Turtleshell","SMB",25490,-24.97,7.3,3.32,24.34,-29.693,2.361,-17.73,-0.35,125,182.909090909091,116.613425080867,"Reference",-25.0032,0.392025411686032,0.392025411686032,0.392025411686032,0.606256665481692,0.351929053977035,0.101367380599667,0.351929053977035,0.101367380599667,3.9360475941532,4.00767141385204,0.302031340166576
"536","Turtleshell","SMB",25487,-24.19,5.05,3.49,0.69,-29.693,2.361,-17.73,-0.35,39,182.909090909091,116.613425080867,"Reference",-24.0549,0.471294825712614,0.471294825712614,0.471294825712614,0.690535015997156,0.351929053977035,0.101367380599667,0.351929053977035,0.101367380599667,3.34148247893185,4.00767141385204,0.302031340166576
"537","Turtleshell","SMB",25488,-24.44,7.46,3.27,3.29,-29.693,2.361,-17.73,-0.35,64,182.909090909091,116.613425080867,"Reference",-24.5227,0.432190922009529,0.432190922009529,0.432190922009529,0.648960184856026,0.351929053977035,0.101367380599667,0.351929053977035,0.101367380599667,4.01715619445432,4.00767141385204,0.302031340166576
"538","Turtleshell","YPERCH",25466,-22.77,7.09,3.35,1.67,-29.693,2.361,-17.73,-0.35,60,113.714285714286,39.5799371976691,"Reference",-22.7735,0.578408425980105,0.578408425980105,0.578408425980105,0.804416992534661,0.397917388137233,0.195074824021904,0.397917388137233,0.195074824021904,4.03228660787102,3.62339537994366,0.480552880269953
"539","Turtleshell","YPERCH",25467,-27.47,5.41,3.33,6.15,-29.693,2.361,-17.73,-0.35,90,113.714285714286,39.5799371976691,"Reference",-27.4933,0.18387528211987,0.18387528211987,0.18387528211987,0.384953785993601,0.397917388137233,0.195074824021904,0.397917388137233,0.195074824021904,3.20370873936137,3.62339537994366,0.480552880269953
"540","Turtleshell","YPERCH",25468,-28,4.27,3.26,7.03,-29.693,2.361,-17.73,-0.35,95,113.714285714286,39.5799371976691,"Reference",-28.0926,0.133779152386525,0.133779152386525,0.133779152386525,0.331692143618912,0.397917388137233,0.195074824021904,0.397917388137233,0.195074824021904,2.82594629451496,3.62339537994366,0.480552880269953
"541","Turtleshell","YPERCH",25469,-26.01,6.2,3.25,6.44,-29.693,2.361,-17.73,-0.35,95,113.714285714286,39.5799371976691,"Reference",-26.1125,0.299297834991223,0.299297834991223,0.299297834991223,0.507669747600427,0.397917388137233,0.195074824021904,0.397917388137233,0.195074824021904,3.53390961345434,3.62339537994366,0.480552880269953
"542","Turtleshell","YPERCH",25470,-24.54,6.18,3.23,21.13,-29.693,2.361,-17.73,-0.35,130,113.714285714286,39.5799371976691,"Reference",-24.6623,0.420521608292234,0.420521608292234,0.420521608292234,0.636553501599716,0.397917388137233,0.195074824021904,0.397917388137233,0.195074824021904,3.63079310083436,3.62339537994366,0.480552880269953
"543","Turtleshell","YPERCH",25471,-22.66,7.11,3.23,33.76,-29.693,2.361,-17.73,-0.35,155,113.714285714286,39.5799371976691,"Reference",-22.7823,0.577672824542339,0.577672824542339,0.577672824542339,0.803634909349449,0.397917388137233,0.195074824021904,0.397917388137233,0.195074824021904,4.03754536448422,3.62339537994366,0.480552880269953
"544","Turtleshell","YPERCH",25472,-22.51,7.28,3.25,44.93,-29.693,2.361,-17.73,-0.35,171,113.714285714286,39.5799371976691,"Reference",-22.6125,0.591866588648332,0.591866588648332,0.591866588648332,0.818725559900462,0.397917388137233,0.195074824021904,0.397917388137233,0.195074824021904,4.09957793908534,3.62339537994366,0.480552880269953
"545","Wawiashkashi","CISCO",24866,-27.52,9.03,3.39,150,-31.6255555555556,2.84111111111111,-23.24,1.01,265,265,NA,"Reference",-27.4839,0.493903537829601,0.493903537829601,0.493903537829601,0.464215499007669,0.493903537829601,NA,0.493903537829601,NA,4.0702703079623,4.0702703079623,NA
"546","Wawiashkashi","COSHINER",24921,-26.83,7,3.45,3.47,-31.6255555555556,2.84111111111111,-23.24,1.01,75,81.875,7.80910640580232,"Reference",-26.7345,0.583271498608719,0.583271498608719,0.583271498608719,0.53404209722054,0.658698820723466,0.174067342541765,0.658698820723466,0.174067342541765,3.51081744320897,3.60211601710651,0.123186467590543
"547","Wawiashkashi","COSHINER",24922,-27.31,6.95,3.46,3.25,-31.6255555555556,2.84111111111111,-23.24,1.01,74,81.875,7.80910640580232,"Reference",-27.2046,0.527210812243276,0.527210812243276,0.527210812243276,0.490239743577798,0.658698820723466,0.174067342541765,0.658698820723466,0.174067342541765,3.47252127366543,3.60211601710651,0.123186467590543
"548","Wawiashkashi","COSHINER",24923,-24.6,6.91,3.36,3.42,-31.6255555555556,2.84111111111111,-23.24,1.01,76,81.875,7.80910640580232,"Reference",-24.5936,0.838579568040281,0.838579568040281,0.838579568040281,0.733524034922617,0.658698820723466,0.174067342541765,0.658698820723466,0.174067342541765,3.59178026455963,3.60211601710651,0.123186467590543
"549","Wawiashkashi","COSHINER",24924,-25.14,7.33,3.4,3.45,-31.6255555555556,2.84111111111111,-23.24,1.01,77,81.875,7.80910640580232,"Reference",-25.094,0.778905525374321,0.778905525374321,0.778905525374321,0.686898428109538,0.658698820723466,0.174067342541765,0.658698820723466,0.174067342541765,3.69019889200148,3.60211601710651,0.123186467590543
"550","Wawiashkashi","COSHINER",24925,-23.99,7.37,3.36,4.48,-31.6255555555556,2.84111111111111,-23.24,1.01,80,81.875,7.80910640580232,"Reference",-23.9836,0.911323704783358,0.911323704783358,0.911323704783358,0.790361805018496,0.658698820723466,0.174067342541765,0.658698820723466,0.174067342541765,3.75768505054591,3.60211601710651,0.123186467590543
"551","Wawiashkashi","COSHINER",24926,-28.55,7.01,3.55,6.49,-31.6255555555556,2.84111111111111,-23.24,1.01,90,81.875,7.80910640580232,"Reference",-28.3555,0.389962899165231,0.389962899165231,0.389962899165231,0.383002711441164,0.658698820723466,0.174067342541765,0.658698820723466,0.174067342541765,3.43241453217485,3.60211601710651,0.123186467590543
"552","Wawiashkashi","COSHINER",24927,-27,7.37,3.59,6.11,-31.6255555555556,2.84111111111111,-23.24,1.01,90,81.875,7.80910640580232,"Reference",-26.7659,0.579526964356698,0.579526964356698,0.579526964356698,0.531116349710687,0.658698820723466,0.174067342541765,0.658698820723466,0.174067342541765,3.61806527592262,3.60211601710651,0.123186467590543
"553","Wawiashkashi","COSHINER",24928,-26.16,7.68,3.43,6.92,-31.6255555555556,2.84111111111111,-23.24,1.01,93,81.875,7.80910640580232,"Reference",-26.0843,0.660809593215848,0.660809593215848,0.660809593215848,0.594625569542409,0.658698820723466,0.174067342541765,0.658698820723466,0.174067342541765,3.74344540477317,3.60211601710651,0.123186467590543
"554","Wawiashkashi","LT",24867,-30.21,11.62,4.2,3500,-31.6255555555556,2.84111111111111,-23.24,1.01,655,655,NA,"Reference",-29.372,0.268742546707301,0.268742546707301,0.268742546707301,0.28828862406008,0.268742546707301,NA,0.268742546707301,NA,4.73728746812125,4.73728746812125,NA
